X_km,Y_km,Z_km,VX_km_s,VY_km_s,VZ_km_s,Energy,Hx,Hy,Hz,Sail_X,Sail_Y,Sail_Z
181752779.6571716,-41556192919.69542,58868209.4282327,85.467568845525,-110463.17459286477,156.48119756058733,6101072362.908587,6461907.4580078125,-23409569878.599506,-16525282252686.643,-0.5749681627659685,0.4276330832708596,-0.6975253098617892
182060462.9033669,-41953860348.23282,59431541.74429754,85.46756793253347,-110463.17459457408,156.48120024469404,6101072363.128016,6349935.30859375,-23409570420.8575,-16525282291118.982,-0.23988548234571933,-0.6659236239956143,0.7063998034854692
182368146.15283114,-42351527776.76743,59994874.06655894,85.46757065017256,-110463.17459133126,156.48120100923518,6101072362.799857,6317514.6806640625,-23409570397.89092,-16525282175973.984,0.7288861146493415,0.6531350963590472,0.20527926776819236
182675829.4118544,-42749195205.2993,60558206.38897895,85.46757324356085,-110463.17459303334,156.48120033730748,6101072363.017139,6346207.625,-23409570118.93146,-16525282065936.648,0.7087540106333068,-0.6812389282238908,-0.183251944283184
182983512.67282024,-43146862633.82794,61121538.71350205,85.46757174210462,-110463.17458955504,156.48120216986982,6101072362.661685,6267292.1923828125,-23409570545.32446,-16525282129784.379,-0.41758603397271515,0.7517880275089731,0.5103299578949935
183291195.9331779,-43544530062.343,61684871.042148106,85.467572897508,-110463.17458549202,156.4812026320794,6101072362.241132,6247008.19921875,-23409570559.027603,-16525282078959.225,0.3278305409439124,0.9355626538011179,0.13133795048283406
183598879.19980782,-43942197490.8448,62248203.37122938,85.46757522318464,-110463.17458218637,156.48120241373658,6101072361.903726,6256354.2802734375,-23409570374.861656,-16525281976621.305,0.6717426339851487,0.7381236112163517,-0.06273251351274467
183906562.46822068,-44339864919.334984,62811535.696314916,85.4675738990517,-110463.17457903438,156.48120041755726,6101072361.582207,6344269.41015625,-23409570090.855934,-16525282034489.92,-0.38899605922990527,0.7103833646941694,-0.5865471345675425
184214245.72858685,-44737532347.82026,63374868.01762895,85.46757075816801,-110463.1745794487,156.48120031277676,6101072361.654294,6348962.275390625,-23409570269.73582,-16525282174455.193,-0.9398132803579063,-0.34027424016506175,-0.031055426949265674
184521928.9842517,-45135199776.30995,63938200.34185513,85.46757127632681,-110463.17458148675,156.4812020300326,6101072361.9058695,6271925.779296875,-23409570553.35845,-16525282151547.078,0.1581531784866114,-0.8372084638300595,0.5235165329059762
